,player_dist_walk,player_dmg,team_placement,player_dist_ride,player_survive_time,game_size,party_size,player_kills,player_survival_time
0,1784.84778,117,18,2870.724,18.0,37,2,1,18.0
1,1756.0797100000002,127,18,2938.4072300000007,18.0,37,2,1,18.0
2,224.157562,67,33,0.0,3.0,37,2,0,3.0
3,92.93515,0,33,0.0,3.0,37,2,0,3.0
4,2510.447,175,11,2619.07739,25.0,37,2,2,25.0
5,2167.93213,65,11,2896.3125,25.0,37,2,0,25.0
6,3118.58032,0,17,0.0,21.0,37,2,0,21.0
7,3237.202,0,17,0.0,21.0,37,2,0,21.0
8,1552.3147,79,24,0.0,14.0,37,2,0,14.0
9,1450.3147,101,24,0.0,14.0,37,2,1,14.0
10,3100.02124,54,4,2406.55469,32.0,37,2,1,32.0
11,2456.27759,34,4,3135.38647,32.0,37,2,0,32.0
12,55.2714539,0,34,0.0,2.0,37,2,0,2.0
13,129.4159,215,34,0.0,3.0,37,2,2,3.0
14,2474.08887,75,2,2418.547,36.0,37,2,1,36.0
15,3286.67114,84,2,1277.58057,36.0,37,2,1,36.0
16,2057.258,0,3,0.0,26.0,37,2,0,26.0
17,3285.94385,673,3,0.0,33.0,37,2,6,33.0
18,1522.11768,117,20,0.0,17.0,37,2,1,17.0
19,1078.95581,100,20,0.0,8.0,37,2,1,8.0
20,1871.58655,184,5,5656.536,31.0,37,2,2,31.0
21,2559.02319,211,5,4555.2159999999985,31.0,37,2,1,31.0
22,2065.498,151,19,0.0,16.0,37,2,1,16.0
23,2076.4502,17,19,0.0,17.0,37,2,1,17.0
24,444.7796,0,31,0.0,5.0,37,2,0,5.0
25,537.9968,124,31,0.0,4.0,37,2,1,4.0
26,578.5747,24,27,0.0,9.0,37,2,0,9.0
27,1497.04932,71,27,0.0,9.0,37,2,0,9.0
28,1772.9348100000002,144,9,2319.07251,26.0,37,2,1,26.0
29,1956.62646,55,9,2306.78271,26.0,37,2,1,26.0
30,883.9554,1,12,2266.167,23.0,37,2,0,23.0
31,1518.98328,46,12,1539.77234,23.0,37,2,0,23.0
32,3760.31,218,7,586.986145,27.0,37,2,3,27.0
33,3646.13965,476,7,353.071,29.0,37,2,4,29.0
34,2275.223,119,22,0.0,15.0,37,2,0,15.0
35,2199.581,24,22,0.0,15.0,37,2,0,15.0
38,108.830986,20,32,528.386963,5.0,37,2,0,5.0
39,238.410522,61,32,551.524231,5.0,37,2,0,5.0
40,2284.52344,0,14,0.0,18.0,37,2,0,18.0
41,2594.24927,344,14,0.0,22.0,37,2,2,22.0
42,1669.84058,170,6,3316.71,30.0,37,2,2,30.0
43,1350.44287,100,6,3298.972,29.0,37,2,1,29.0
44,413.8818,0,29,0.0,6.0,37,2,0,6.0
45,396.32312,43,29,0.0,6.0,37,2,0,6.0
46,2282.25879,10,10,1822.52844,26.0,37,2,1,26.0
47,2187.4970000000008,238,10,1780.6164600000004,26.0,37,2,1,26.0
48,102.174828,17,33,0.0,3.0,37,2,0,3.0
50,647.4725,100,30,0.0,6.0,37,2,1,6.0
51,548.989746,120,30,0.0,6.0,37,2,1,6.0
52,70.85792540000001,0,37,0.0,1.0,37,2,0,1.0
53,54.5513077,0,37,0.0,1.0,37,2,0,1.0
54,601.0081,200,28,0.0,22.0,37,2,2,22.0
55,213.221527,0,28,0.0,2.0,37,2,0,2.0
56,1630.44812,0,16,3005.54443,21.0,37,2,0,21.0
57,1413.61389,81,16,3625.72119,21.0,37,2,0,21.0
58,113.825592,88,35,0.0,2.0,37,2,1,2.0
59,163.68061799999995,105,35,0.0,2.0,37,2,0,2.0
61,67.4803,196,36,0.0,2.0,37,2,2,2.0
62,413.072937,0,28,390.6871,14.0,37,2,0,14.0
63,270.9108,0,28,416.560181,5.0,37,2,0,5.0
64,2865.3147,526,15,0.0,22.0,37,2,5,22.0
