,player_dist_walk,player_dmg,team_placement,player_dist_ride,player_survive_time,game_size,party_size,player_kills,player_survival_time
1020,2401.48462,25,2,0.0,27.0,26,4,1,27.0
1021,1180.42676,0,2,0.0,22.0,26,4,0,22.0
1022,2741.69849,123,2,0.0,27.0,26,4,2,27.0
1023,1587.31287,0,10,0.0,24.0,26,4,0,24.0
1024,1501.9782699999996,0,10,0.0,9.0,26,4,0,9.0
1025,1214.15649,46,10,260.492157,10.0,26,4,1,10.0
1026,1564.47668,53,10,0.0,10.0,26,4,0,10.0
1027,3368.7553700000008,669,1,7084.3125,31.0,26,4,9,31.0
1028,321.9842,305,1,2279.8,31.0,26,4,3,31.0
1029,1139.9080800000004,35,1,4586.39258,31.0,26,4,0,31.0
1030,5200.459,258,1,1633.1470000000004,31.0,26,4,1,31.0
1031,1709.198,0,14,0.0,15.0,26,4,0,15.0
1032,2597.6,138,14,0.0,15.0,26,4,0,15.0
1033,1887.16089,0,14,0.0,13.0,26,4,0,13.0
1034,1775.39856,0,14,0.0,14.0,26,4,0,14.0
1035,152.9673,295,22,0.0,5.0,26,4,3,5.0
1036,623.8019,49,22,0.0,5.0,26,4,0,5.0
1037,247.683929,0,22,0.0,2.0,26,4,0,2.0
1038,179.226074,22,22,0.0,3.0,26,4,0,3.0
1039,1971.22314,307,5,1591.28784,29.0,26,4,2,29.0
1040,2033.04053,659,5,2784.097,29.0,26,4,3,29.0
1041,830.3822,100,5,0.0,9.0,26,4,1,9.0
1042,4075.799,240,6,896.5896,27.0,26,4,0,27.0
1043,4478.60059,55,6,39.26139000000001,22.0,26,4,0,22.0
1044,37.405323,0,6,0.0,1.0,26,4,0,1.0
1045,3890.35034,0,6,900.478333,24.0,26,4,0,24.0
1046,983.5237,291,23,0.0,5.0,26,4,2,5.0
1047,41.4181747,40,23,0.0,4.0,26,4,1,4.0
1048,964.327,0,17,682.079041,7.0,26,4,0,7.0
1049,1557.2677,105,17,175.433517,9.0,26,4,1,9.0
1050,1324.47534,0,17,480.96221900000006,9.0,26,4,0,9.0
1051,3221.33936,443,4,1433.5919199999996,30.0,26,4,4,30.0
1052,2669.26025,42,4,355.007721,27.0,26,4,0,27.0
1053,3217.6377,181,4,1544.07825,27.0,26,4,1,27.0
1054,69.62787,0,4,0.0,3.0,26,4,0,3.0
1055,231.638031,100,24,0.0,4.0,26,4,1,4.0
1056,320.758667,188,24,0.0,4.0,26,4,0,4.0
1057,139.9275,100,20,0.0,3.0,26,4,1,3.0
1058,212.3344,90,20,0.0,3.0,26,4,0,3.0
1059,194.868668,0,20,0.0,5.0,26,4,0,5.0
1060,253.180649,421,20,0.0,6.0,26,4,3,6.0
1258,545.931152,0,25,0.0,4.0,27,4,0,4.0
